t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.7326213797619261,[-0.015  0.231  0.014 -2.119 -0.007  2.336  0.8   -0.    -0.    -0.     0.001  0.     0.     0.001],
1,False,False,False,2.2618021157469816,[-0.015  0.231  0.014 -2.119 -0.007  2.336  0.8   -0.001  0.001 -0.001 -0.     0.     0.    -0.002],
2,False,False,False,92.58356172233725,[-0.012  0.231  0.011 -2.118 -0.006  2.335  0.8    0.12   0.024 -0.073  0.02   0.023 -0.021 -0.002],
3,False,False,False,133.39410841963118,[-0.008  0.232  0.007 -2.117 -0.005  2.335  0.8    0.041  0.018 -0.091  0.024  0.073 -0.025  0.   ],
4,False,False,False,131.81165488325496,[-0.004  0.232  0.004 -2.116 -0.004  2.335  0.8    0.123  0.016 -0.082  0.021 -0.006  0.003 -0.001],
5,False,False,False,99.62645056951992,[-0.     0.232  0.001 -2.116 -0.003  2.334  0.8    0.09   0.018 -0.07   0.023  0.019 -0.009  0.001],
6,False,False,False,27.97744193503819,[ 0.003  0.233 -0.001 -2.115 -0.003  2.334  0.8    0.088  0.017 -0.075  0.015  0.018 -0.011  0.001],
7,False,False,False,10.644831687290477,[ 0.007  0.233 -0.005 -2.114 -0.002  2.334  0.8    0.076  0.016 -0.075  0.015  0.024 -0.005  0.   ],
8,False,False,False,18.152923938416187,[ 0.011  0.234 -0.008 -2.113 -0.001  2.333  0.8    0.086  0.011 -0.069  0.014  0.027 -0.016 -0.001],
9,False,False,False,18.041268602934913,[ 0.014  0.234 -0.01  -2.113  0.     2.333  0.8    0.084  0.008 -0.072  0.011  0.025 -0.003 -0.   ],
10,False,False,False,10.70496341964648,[ 0.017  0.235 -0.013 -2.112  0.001  2.333  0.8    0.077  0.015 -0.085  0.011  0.022  0.005 -0.001],
11,False,False,False,23.11947515778769,[ 0.02   0.235 -0.016 -2.111  0.002  2.332  0.8    0.088  0.015 -0.07   0.016  0.022 -0.     0.   ],
12,False,False,False,33.068352893551484,[ 0.024  0.236 -0.018 -2.111  0.003  2.332  0.8    0.135  0.016 -0.092  0.016  0.012  0.007  0.003],
13,False,False,False,82.72013587809863,[ 0.027  0.236 -0.021 -2.11   0.004  2.332  0.8    0.063 -0.011 -0.092  0.015  0.042 -0.011 -0.   ],
14,False,False,False,77.35773982874359,[ 0.031  0.237 -0.024 -2.109  0.005  2.331  0.8    0.086  0.009 -0.074  0.021  0.018 -0.002 -0.   ],
15,False,False,False,46.67826461864869,[ 0.035  0.237 -0.028 -2.109  0.006  2.331  0.8    0.081 -0.004 -0.096  0.012  0.032 -0.015  0.001],
16,False,False,False,54.13663313859613,[ 0.038  0.238 -0.031 -2.108  0.006  2.331  0.8    0.126  0.008 -0.092  0.005 -0.007  0.002 -0.005],
17,False,False,False,67.80863522971968,[ 0.042  0.238 -0.033 -2.107  0.008  2.33   0.8    0.102  0.026 -0.062  0.023  0.019 -0.019  0.001],
18,False,False,False,49.4909096520812,[ 0.045  0.239 -0.036 -2.106  0.008  2.33   0.8    0.055  0.003 -0.069  0.009  0.017 -0.01   0.002],
19,False,False,False,57.8319451125888,[ 0.048  0.239 -0.039 -2.106  0.009  2.33   0.8    0.089 -0.008 -0.065  0.004 -0.025 -0.005  0.002],
20,False,False,False,63.41961710119715,[ 0.051  0.24  -0.041 -2.105  0.01   2.329  0.8    0.087  0.028 -0.053  0.019  0.012 -0.016 -0.001],
21,False,False,False,38.79653615320998,[ 0.055  0.241 -0.044 -2.104  0.011  2.329  0.8    0.071  0.018 -0.074  0.027  0.036 -0.012 -0.   ],
22,False,False,False,59.94859174811417,[ 0.058  0.242 -0.047 -2.103  0.012  2.329  0.8    0.054  0.041 -0.016  0.039  0.101 -0.013  0.012],
23,False,False,False,135.31066931409333,[ 0.061  0.242 -0.049 -2.102  0.013  2.329  0.8    0.063  0.01  -0.064  0.013 -0.004  0.019 -0.   ],
24,False,False,False,105.41455840918283,[ 0.064  0.243 -0.051 -2.102  0.014  2.329  0.8    0.071  0.001 -0.071  0.011  0.039 -0.009 -0.   ],
25,False,False,False,47.619998535757745,[ 0.067  0.244 -0.054 -2.101  0.015  2.329  0.8    0.066  0.018 -0.065  0.018  0.023 -0.002 -0.001],
26,False,False,False,15.934871391187551,[ 0.071  0.245 -0.057 -2.1    0.016  2.329  0.8    0.067  0.017 -0.064  0.02   0.018 -0.004  0.001],
27,False,False,False,6.2985586991689795,[ 0.074  0.245 -0.06  -2.099  0.016  2.329  0.8    0.071  0.02  -0.063  0.025  0.02  -0.002 -0.001],
28,False,False,False,50.88508163425045,[ 0.077  0.246 -0.062 -2.099  0.017  2.328  0.8    0.151  0.023 -0.045  0.019  0.014 -0.019  0.004],
29,False,False,False,100.83462408352125,[ 0.08   0.246 -0.065 -2.098  0.018  2.328  0.8    0.084  0.019 -0.067  0.015  0.011  0.016  0.   ],
30,False,False,False,58.21203931317006,[ 0.083  0.247 -0.067 -2.098  0.019  2.328  0.8    0.088  0.014 -0.07   0.014  0.019 -0.004  0.   ],
31,False,False,False,13.720116522096735,[ 0.087  0.247 -0.071 -2.097  0.02   2.328  0.8    0.089  0.013 -0.067  0.017  0.021 -0.005 -0.001],
32,False,False,False,12.479637774283336,[ 0.09   0.248 -0.073 -2.096  0.021  2.327  0.8    0.072  0.012 -0.064  0.017  0.02  -0.012 -0.   ],
33,False,False,False,18.610527282514212,[ 0.094  0.249 -0.076 -2.095  0.022  2.327  0.8    0.079  0.015 -0.063  0.018  0.011 -0.005  0.001],
34,False,False,False,19.278392001633218,[ 0.096  0.249 -0.078 -2.095  0.023  2.327  0.8    0.073  0.011 -0.067  0.016  0.025 -0.009  0.   ],
35,False,False,False,15.083264209148627,[ 0.1    0.25  -0.081 -2.094  0.024  2.327  0.8    0.075  0.018 -0.066  0.02   0.022 -0.009  0.   ],
36,False,False,False,7.862875100221671,[ 0.103  0.251 -0.084 -2.093  0.025  2.326  0.8    0.075  0.018 -0.068  0.018  0.024 -0.006  0.001],
37,False,False,False,10.458299919320963,[ 0.106  0.251 -0.086 -2.092  0.025  2.326  0.8    0.073  0.014 -0.056  0.022  0.022 -0.005 -0.001],
38,False,False,False,16.68472214532351,[ 0.109  0.252 -0.088 -2.091  0.026  2.326  0.8    0.071  0.005 -0.062  0.01   0.009 -0.006 -0.002],
39,False,False,False,24.167345977389214,[ 0.112  0.253 -0.091 -2.091  0.027  2.326  0.8    0.078  0.014 -0.066  0.012  0.026 -0.002 -0.001],
40,False,False,False,11.045039062126177,[ 0.115  0.253 -0.093 -2.09   0.028  2.325  0.8    0.073  0.023 -0.066  0.016  0.032 -0.004 -0.   ],
41,False,False,False,12.428390326392757,[ 0.118  0.254 -0.096 -2.089  0.029  2.325  0.8    0.075  0.021 -0.069  0.022  0.024 -0.002  0.001],
42,False,False,False,17.47434243131565,[ 0.122  0.255 -0.099 -2.088  0.03   2.325  0.8    0.086  0.026 -0.074  0.019  0.039 -0.001  0.   ],
43,False,False,False,28.766537828644438,[ 0.125  0.256 -0.101 -2.088  0.031  2.325  0.8    0.069  0.013 -0.062  0.012  0.029 -0.001  0.001],
44,False,False,False,24.891354861039012,[ 0.128  0.256 -0.104 -2.087  0.032  2.325  0.8    0.08   0.014 -0.07   0.015  0.019 -0.006  0.   ],
45,False,False,False,26.574440037555572,[ 0.131  0.257 -0.107 -2.087  0.033  2.325  0.8    0.107  0.025 -0.102 -0.001  0.011  0.011 -0.001],
46,False,False,False,93.96477517635516,[ 0.134  0.257 -0.109 -2.086  0.034  2.324  0.8    0.059  0.023 -0.057  0.033  0.069 -0.034  0.004],
47,False,False,False,105.95131598746322,[ 0.138  0.258 -0.112 -2.086  0.035  2.324  0.8    0.078  0.005 -0.067  0.006  0.023 -0.001  0.   ],
48,False,False,False,44.183097175099036,[ 0.141  0.258 -0.115 -2.086  0.036  2.324  0.8    0.078  0.011 -0.055  0.009  0.021  0.007  0.001],
49,False,False,False,17.827507795492618,[ 0.144  0.259 -0.117 -2.085  0.037  2.324  0.8    0.077  0.011 -0.064  0.009  0.028  0.     0.   ],
50,False,False,False,8.81989530888491,[ 0.147  0.259 -0.12  -2.085  0.038  2.324  0.8    0.076  0.016 -0.064  0.015  0.028 -0.007 -0.001],
